protocol,tx_hash,user,block_number,log_index,collateral_asset,debt_asset,health_factor,measurable,mismatch,cause
aave_v2,0x15ac4243e1ac8c23b87c0ad2943f8bf8e135231e98f888b2ad657f98ff4e6d62,0xd542f0a9e946234781b0dc97d5e92daac5cca79f,14756235,130,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.149353039081933,True,True,unexplained
aave_v2,0x580489f35a254d2f1630e895680e6736c10b82076e55c79fcd6076ebc3155f49,0x22d6307c8648d3281c4d73f7d036b9c8df058024,14757017,182,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0x6b175474e89094c44da98b954eedeac495271d0f,1.0286847833934383,True,True,unexplained
aave_v2,0x36be0e696609bc108ec36dab2a2fd7509583b120c6d8242b771816371441faef,0xc6b6bbcb77614acc192c352b15fb96f6ec010e4b,14757248,144,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0306120357365047,True,True,unexplained
aave_v2,0x6d74a1ac7fac77e8e7f49b389162043211935f38cac5cee5eda6ebefb07d1db3,0xbc1ab066bd4ffda0966bfe6343cbc62ea50d517a,14757748,267,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0251345805312817,True,True,unexplained
aave_v2,0x04e9fd9ef15a96eec0fe03b2ce3418f4a8d53dc3634a6a5658e299014875e357,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14758936,199,0x8798249c2e607446efb7ad49ec89dd1865ff4272,0x6b175474e89094c44da98b954eedeac495271d0f,1.020779935261104,True,True,unexplained
aave_v2,0x89a8d69ebfb4c4a374a93919621baeb0dfa1ba16c13dcd7125b925e1e1ba68ee,0x95be77899b6af2308344d5f1a62c01a98f152737,14759002,92,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0369229972188942,True,True,unexplained
aave_v2,0x9b0610bab5cf2fe14d6e129641dc21288e9457875c63285755c258ebe63767e8,0xb3b514ca39fc1def0e970d0af228ffbd41cc06de,14759188,517,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xdac17f958d2ee523a2206206994597c13d831ec7,1.1805236997460622,True,True,unexplained
aave_v2,0x861703948d0d48fae6c4555abb2efb0b20a138ea42cbd45f90f54988565c7373,0x2bb6d3dd0ffd85ead4caa06ccbad75636956ca8a,14762497,78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0281322557850845,True,True,unexplained
aave_v2,0xd6173f9cf3332d0636f29ccbc717f8839909b0e2edd98d00e1430a8219407305,0x23f7c7d09f1d9fb6d182e910ccaaed37ddd87429,14763433,554,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0362971281043827,True,True,unexplained
aave_v2,0x27aae9a2d17aca056ed776727b656cc53b3574fe5ec55dc19cbd58e64c3d679c,0x42275eea81d6eba5ba00718e85af8080dd38069d,14764170,22,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.042468923992668,True,True,unexplained
aave_v2,0xa4ec809d437adf122defabcf5cae8cd39d2eabdaa78302cf6171428ba896bbf7,0x001a642d2095f8864d0f9a256ada847bb2e19520,14801672,167,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0263754008221486,True,True,unexplained
aave_v2,0xb72b01631b792a6ba9b52b0f7865ecbbeb4cf813d8b99ffdf038db412ccb2863,0xa33c9d5ed0b75bb86c3e6139707735694bf2d6e9,14846267,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.2553237912594397,True,True,unexplained
aave_v2,0xb3d67d3634688a9de289b774e156ee4c15ceceebf229b1d93bcd83b1a557bf65,0x7510a6e98ef606c998571f2e91991c016c35df1a,14846960,64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.152417871445787,True,True,unexplained
aave_v2,0xcc9f6ad0e61d10bb67c263bc3b8098b200a72cb571d779c567583eeff4d6d6ff,0x349a4fd3d747caabfbd26fc9e7b3cb8d256b5f0a,14847080,207,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.1992194478433544,True,True,unexplained
aave_v2,0xe1cf3fbf6a8935cefd9e1944f068dce70bd17c3ad552542400a8b17adcd154db,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14847117,57,0xba100000625a3754423978a60c9317c58a424e3d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.013540518739812,True,True,unexplained
aave_v2,0x48b2997efa8b80eeeff454002e1c7fc1dd01f6c971dd844092cb4e64c09749dc,0xefc93bd404a8242333f7c727a418bd5b45e705df,14848203,61,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0638500625449476,True,True,unexplained
aave_v2,0x7cae8a7e2bf3cdeac2c348985fba7b9822ddd1d13224d0f174b2109fba5dd8ab,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14855773,90,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.017225106246545,True,True,unexplained
aave_v2,0x61754d4a8bed657d5f10e240e610ba605e2a5a31b2c332041a3b5c9cf4a441fb,0xa1bd49571a4117a479d08eafdc81d362f1d4a185,14939609,64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.2806431872252304,True,True,unexplained
aave_v2,0xfecb82bb3d30425cf463d3dc712f5691252c39ca7f3c6a7ca87c0da7b749efa8,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14943428,271,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0175638939793266,True,True,unexplained
aave_v2,0x7603bbac67a194f7f4b4bb2ea1d8176cb6ba7ded0be5def86b10f985653a2202,0x7ac096d32eac2464962103238b89370003b8e108,14943988,16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0105919391016238,True,True,unexplained
aave_v2,0xd3ced39b5a69ddf5db619eac0fbe8a6b4c4ead6bcbe306856c71341fa61e4d7a,0xf863a87d2ee79a3be1611abf68450e8a477ee970,14943988,93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.2239806280562584,True,True,unexplained
aave_v2,0x1e642a0e67bf7c5491c3eaf43204e535128f5840979fa03333db495960c10efa,0xdde9c12718217f792228ac1ce4c4a04a92b15735,14944374,237,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.025046772549384,True,True,unexplained
aave_v2,0x6a51718f3bb41d66e21065e227fd1f0d4471aa6ea47fc24f3cf2fea19961302c,0x9339dd66facb97a61b8a5d76a4be8aa6cf4f76a6,14945069,249,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0185077745829254,True,True,unexplained
aave_v2,0xf6828e9fe36ac32c6be4223cde7d8048d1f93bd12d25782eb6456080d0a3990b,0xbf0175c5658bf6de1ceebb72ad2ee0554e95114a,14945069,125,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0187686924042139,True,True,unexplained
aave_v2,0xd66bba87fbbc4343201431d9f2a074c91cea79dbdfa5170b62777e0ae7299bc8,0xc2cfb7ee1b8c44dcd5ac1bc0649bacff153a00ce,14947876,76,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.2150726345109641,True,True,unexplained
aave_v2,0xf6765adc75ff106c519b2713ca5cadae2f0263970d914f8d94daeca6254b717c,0x747d1df1899119c95e0811338a1d1479694f1b9d,14948325,32,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0177633071344903,True,True,unexplained
aave_v2,0xce61b16c81ecf61bdfac6b126541d1dbc748782396a5e5df8a754c16d9add59c,0x1195ba0ac42223a19ac7206047d87ae0726b3548,14948373,379,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.01081770714803,True,True,unexplained
aave_v2,0x3e51a633951f9ce8c2445534f9ac58cc462261232da9a03fcf011aabbadd9d9f,0x85ace660391c4fb72581bfee3df840eda189e552,14953181,336,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6b175474e89094c44da98b954eedeac495271d0f,1.2526504844191562,True,True,unexplained
aave_v2,0x92a17333b253e6382dd1b52ec8b7e7e454c7c2113051a4e0b842d85bc4717ded,0x10a1ddb397051d4cfa7dabe04c865b823008008e,14953207,73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000085d4780b73119b644ae5ecd22b376,1.0281648542193826,True,True,unexplained
aave_v2,0x35e0c5a9f8e6e64fad60c786971975aa8183c956bd76a32870d2031cd0100dc1,0x8e0498e13c860d6037e72a6e22e32abcd63d3d01,14953270,310,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000085d4780b73119b644ae5ecd22b376,1.2200615528114436,True,True,unexplained
aave_v2,0x1d5b37be549dbcbd0b1a1bf4bd6d8ec37a9099d36c4ce2e8761e6b68bd374703,0x026fd30023d9199450883b3c7f82b7c9ebbeb2f7,14953550,131,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0271463394974258,True,True,unexplained
aave_v2,0x6f80ff5e79780c02681bf116123201f7f91e6a276f320129c99542e976b46551,0xc67fab2d861a52a08db26b662ae447eacd077f96,14954821,59,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0820475627103077,True,True,unexplained
aave_v2,0x5ad270423ed04dd3936eafc50c2303d2fb90c956ae3ba9fcb7e83cc02911b959,0x0a1fb0ec3b837aadddfdc1e989c77649a4856a41,14954833,81,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0319817346223241,True,True,unexplained
aave_v2,0x57017ca5c3df8606388fe71d2afba780c4f9299be17a7c927730486547d1f082,0x10a1ddb397051d4cfa7dabe04c865b823008008e,14954979,95,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000085d4780b73119b644ae5ecd22b376,1.0655034105320587,True,True,unexplained
aave_v2,0x29998e564435c95948be3ab594e4c25a6902474a6c132a13a6b2c8b6f1120068,0xdd07f7daa27b9c154a29d300c4188fab70638473,14955066,13,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0102984053535131,True,True,unexplained
aave_v2,0xd1f3e7911b41030fda5746d1afd7ac1ac40447a98ed7d5a1366e1424f7a3d86d,0x10a1ddb397051d4cfa7dabe04c865b823008008e,14955732,120,0x514910771af9ca656af840dff83e8264ecf986ca,0x0000000000085d4780b73119b644ae5ecd22b376,1.0879527677654286,True,True,unexplained
aave_v2,0x76c76ddffaca0305aeb4c9e40bd12f45620e26a33f5162984045a77240b265b2,0x88f6daae7e36ec62de38788bdba50f24dcccab68,14957301,24,0x6b175474e89094c44da98b954eedeac495271d0f,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0169311032596486,True,True,unexplained
aave_v2,0x9e4ce9c63ebc73df82647dfc5087986c28af38a5f1aeb3058e87c5753b8a58f3,0x1d4c380837340befaf8843cebdbe97dd3e4b6b5e,14958589,93,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0124438224398435,True,True,unexplained
aave_v2,0xc38cef4927b3dd8d45a9d2c189ab016b3a6c4c2d9e10649f27b4cb0a684f8e6f,0x0e1212b04daa889686d7e39361ae33d9afa8b79b,14959161,20,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,0x6b175474e89094c44da98b954eedeac495271d0f,1.0424853024637715,True,True,unexplained
aave_v2,0x48c99fcb4e6da89a150452ec90e41b4a8515b61c4a835c4a5e0ae01b52c73564,0x0a1fb0ec3b837aadddfdc1e989c77649a4856a41,14959223,137,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0507752378340218,True,True,unexplained
aave_v2,0xfc98f3cb81ec66e454141c8f8d6524448eb3f3bdb7f0d795f38f0050bb3fb351,0x85ace660391c4fb72581bfee3df840eda189e552,14959223,145,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6b175474e89094c44da98b954eedeac495271d0f,1.2380374577951607,True,True,unexplained
aave_v2,0x4ba05c9c069ae62812fd9fd38c354d4e618033caff71f3c138ca1ce116760288,0x026fd30023d9199450883b3c7f82b7c9ebbeb2f7,14959423,408,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6b175474e89094c44da98b954eedeac495271d0f,1.0747239708868164,True,True,unexplained
aave_v2,0x22b02fef4ee299130d5e8c929ec3747c08822ce69e3299f99d81472b5e7e7724,0xa5f89be4ecb7fa74d2bf65642269bc9dcc04a1b6,14961188,198,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.1217601118409957,True,True,unexplained
aave_v2,0x273bd265b77d0d649c0b30d8e69f71be5451e99c8fdc6ee72d285672e617dd06,0xffca3f8bac64cfb0d6aa675892b580453fb09652,14966512,208,0xd533a949740bb3306d119cc777fa900ba034cd52,0x6b175474e89094c44da98b954eedeac495271d0f,1.0119889717709687,True,True,unexplained
aave_v2,0x4f474b651db7f12edd629dea4ffdb03c19272196ccb0ad67121eab77bed04bae,0x0a1fb0ec3b837aadddfdc1e989c77649a4856a41,14983968,243,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6b175474e89094c44da98b954eedeac495271d0f,1.0322715527971194,True,True,unexplained
aave_v2,0x1da9174facf4d023ff4a5540d3744ec9be912fc10e982b7abf12efbc9ac5d344,0xc3d2432295b43195d7b4d38b80f6b0d137e2062e,14996093,77,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.2154330994687865,True,True,unexplained
aave_v2,0x4c42547e43459a7cd85191f6a283fb06be9a1d542cc3cd2c5b703d094fcd8edf,0xc3d2432295b43195d7b4d38b80f6b0d137e2062e,14996093,224,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.2154330994687865,True,True,unexplained
aave_v2,0xb0684324dbe3ce6816f17d5080f4395f439ad84d81c298ed54ad105ecc05f7cc,0xda24653e9fb56f9c8f4c4066ef8a31b534e1f817,15043070,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.2432410809109424,True,True,unexplained
aave_v2,0xc3b217f24f6966209c892988582de40d15e330b04804fc358dbfedd87777ef03,0x8936a4e5047861ebad694e99ff3e38ebbdccca3a,15380433,100,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000085d4780b73119b644ae5ecd22b376,1.0804302204596832,True,True,unexplained
aave_v2,0x8c973db040913baf9522b8ef23577a4373836880ca724e50b9fcf8826595004e,0x64cf6d15ea749ccb20032217d8a18b7a820956df,15606235,375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0567506106800322,True,True,unexplained
aave_v2,0xfeb407dde694676c6e1364ba9a2ea85b6a003b67d2738fc8cc4fcd51b58a0fc9,0x88b18fd25f2c9a4204bd768a0b4b77234146f02d,15680900,303,0x6b175474e89094c44da98b954eedeac495271d0f,0x0000000000085d4780b73119b644ae5ecd22b376,1.3387996356173382,True,True,unexplained
aave_v2,0xa3cf8ab97f28c7ab512dfdff698257c52010dd9105359cd69501aeaab6220572,0x7d386c62af53709dbcb08c7e0d5f03cf45bc3c17,15736263,460,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0x6b175474e89094c44da98b954eedeac495271d0f,1.0111908899297917,True,True,unexplained
aave_v2,0xd657af6fada74c732554118a512db01229a336f3902d5411ced6de59244e6a2a,0x4135f4092cd0c5cf4819b54718c99c43249c1b14,15935646,209,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.1233193950257783,True,True,unexplained
aave_v2,0xa738d4462f8ca802bd04d6f224b7b4fc6705da6f19c87c662bd8390c7cbaf80d,0x1c631824b0551fd0540a1f198c893b379d5cf3c3,15935648,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.03700398616029,True,True,unexplained
aave_v2,0xee341c9d1340504c96873e81a2a8862e09a6b7fed5b89fb8b9b56a9c1d07c0d7,0xbec81ccc2c05788bff9e223251a5496b10190578,15935656,64,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0209735194942258,True,True,unexplained
aave_v2,0xc47754a8f2399517041258d9cf32ccd03ab3f877c032f5ab47e6199fcc908847,0xf863a87d2ee79a3be1611abf68450e8a477ee970,16020618,122,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0642173990668669,True,True,unexplained
aave_v2,0xa4959bf9fb8cc5203075243467685cb5c14c4654c0ea019d2f17836cbd3db0c9,0x553a463f365c74eda00b7e5aaf080b066d4ca03c,16475880,99,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0735302492686587,True,True,unexplained
aave_v2,0x38d69f12880cbca71cb59857a239dfae8d363bfb4e4a1a6deaf7fa02bb921288,0xcefcca169357a18eb8c3f230f92b58562e48cae5,16546582,17,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa693b19d2931d498c5b318df961919bb4aee87a5,1.6714410118807104,True,True,unexplained
aave_v2,0x834c112dd98e1e33f6fa9a7ff4fc81d7217d46ddc5187150e4b206c0a9c07ea7,0x3a5da240825ef8c8091f32f971f77bd0075f6b61,16906506,24,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6b175474e89094c44da98b954eedeac495271d0f,1.0133589100297506,True,True,unexplained
aave_v2,0x9ca91d99726d89b52bc7722cbdb6a834fd645b1c38f6605834fb5c49cf6efc6a,0xa4874622027fde1cca70bf0e84310cb5bf0585c6,17447366,34,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.089980632039026,True,True,unexplained
aave_v2,0x9262f4d97cac459eb3cdd19bc0bc9251afb0dc9fbc92452697b91419715d4869,0x95be77899b6af2308344d5f1a62c01a98f152737,17447463,65,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0275509585449993,True,True,unexplained
aave_v2,0xd1dc7a6320df2cfd61091cbe6d9efe680c697931c5de69f8d7c7f30076f61760,0x38d52da0103780754a0673b8536aa4beca58ccb5,17637696,34,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x956f47f50a910163d8bf957cf5846d573e7f87ca,1.485852422996253,True,True,unexplained
aave_v2,0xc27bd12d859c12855f80297c0da905fc1c1b48183e40720ef6c272c76bc4dc82,0x42135fd3aa0e71ff7403e3654c859db4474f0be6,17935492,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0343823036266624,True,True,unexplained
aave_v2,0x4df17d1028834f711b7767bdae5a50a34b970b9b35c5f57e769e2b93ab0a3233,0x852e756268bbb6bb0111ec3168555cc1b217bee2,17937282,472,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.057567370036872,True,True,unexplained
aave_v2,0x8770ba9364e2bca59ae514f1725c211f4802b86c75b43329e4600017b10bf1e3,0x2d491a089fa87393480185312f01ec775d8bcab8,17937290,25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0869066100611005,True,True,unexplained
aave_v2,0xbd2d5589e112f2cff32e06fb55c65f89c873ad3a1422d538252c8c02e1a5a5ad,0xaa0c0976a9863969add87a66515ce464c8018c67,17937297,152,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0992537928716017,True,True,unexplained
aave_v2,0xa8095a41568ad4cb81ba8bd2d924090ce96306425944bfe3eb498b9c83c2238a,0x42135fd3aa0e71ff7403e3654c859db4474f0be6,17937299,191,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.1023097163208706,True,True,unexplained
aave_v2,0xbe70ae5549b8d479952400468e0ae39e8f85fb78da9fe29ae0c1a7a02724ba44,0x69097a0d86eb043f6e1612d157ea7d7127c14762,17972934,41,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,0xdac17f958d2ee523a2206206994597c13d831ec7,1.022947138283756,True,True,unexplained
aave_v2,0x5e6bc0fedfbf8b65cc4c6c5a3f00571babd84b23c5b732e2bb9619c25e6bbfe4,0x852e756268bbb6bb0111ec3168555cc1b217bee2,17972934,73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0326710545636284,True,True,unexplained
aave_v2,0xa91e18654f52925a145500f63ea5b61b8b69bd2bae6b8527a77e227ed9d8f7e2,0x6659d6fc2aa70ef3fc9c08b364d96c93d6a27b48,18135265,22,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000085d4780b73119b644ae5ecd22b376,1.0655112340972994,True,True,unexplained
aave_v2,0x3a0cdfc44f14f02d0e84fd72f70d65d456e1e0f4243fb26a1e25e2c1922deed4,0xe24df5791665c1e56028575bcfcbbe0c0e5f7977,18159125,213,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0126866536470869,True,True,unexplained
aave_v2,0x77559958083a693002fa50ce1d8832a304cc02f64460a2b26d3d63fd7773c7ce,0x80b971dd09aa371929fdff45faf42b16ef93bc5c,18300165,238,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.060004827080699,True,True,unexplained
aave_v2,0xfac99c77d365d8853995eaef4f6fd73ea13883bd8d06a9be2f5d9cd60161ae25,0x898b332559bc5bf222659160cda8d75b2d4477d6,18316114,161,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0263088969365055,True,True,unexplained
aave_v2,0xb0d1f0a56488b3dc6cd3cb3a4f860ca4fc83f2b30a84869ab92702360450faa5,0xcd003b9ce7b1c64b57857710beccdda8d982a740,18416020,377,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1.0770383849524034,True,True,unexplained
aave_v2,0x0481eadd7957cbf4e9ce772a2b33c47bf3e4c991d3bc5a5f6a369b54700dce6a,0x37c70c54ae44f703a6325c8ee5a7d35326072e8d,18416026,223,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1.0360851263480957,True,True,unexplained
aave_v2,0x6ae6c81f3d0f0af1d4b0a9ae27c76b9eb6f2429e21f8afc95080955f9cdcc682,0xcd003b9ce7b1c64b57857710beccdda8d982a740,18417243,20,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1.0601995462512463,True,True,unexplained
aave_v2,0x9d959b7b0619910012a991689d60f984363f53e7e6e727aa47b7328b152be283,0xe9cafb30cf239573b253ad1ab8e4aa8cf9d0ee05,18588217,119,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1.11888701579546,True,True,unexplained
aave_v2,0x02f78ba61112c042c4f07fe3c126ae5a0fe481f1ac0ef3bf8564c08cf81f940a,0x7973d4a24748c9243a894e9de295f9099bc7adc8,18751870,21,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xd46ba6d942050d489dbd938a2c909a5d5039a161,1.9006742319917012,True,True,unexplained
aave_v2,0x2abdfe3f9ada8663f643fb76f8d5ef05cb2c48d26e0b123bb813cfcd5d3d5c62,0x42135fd3aa0e71ff7403e3654c859db4474f0be6,18759927,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.044948586414887,True,True,unexplained
aave_v2,0xa5075713f50652280c644200400afde586a2944f6ffcfd5c2a17ec54867d4480,0xb87736c9c2ddbbab1d6b59955a2d5afb8713c2db,18838066,77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0182621715413611,True,True,unexplained
aave_v2,0xa2157f51e8621d6e3e4a444bc0ae32f2e7101794b663e78d0e1e76303dc2491b,0xb87736c9c2ddbbab1d6b59955a2d5afb8713c2db,18852628,88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8e870d67f660d95d5be530380d0ec0bd388289e1,1.0274355635241612,True,True,unexplained
aave_v2,0x5cf03f2ef77dd91aa7a65c598cee54d3a3135ba12e87396469ea336cc5227fd7,0x42135fd3aa0e71ff7403e3654c859db4474f0be6,18871404,21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0221332354397443,True,True,unexplained
aave_v2,0x57813f506426a676270e1734388681ec4cb73e87c89303e64b2dd04029cd1b47,0x42135fd3aa0e71ff7403e3654c859db4474f0be6,18959473,19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0136636070364868,True,True,unexplained
aave_v2,0xb78c416a89a1ab77e7022ec36d68fffcb8342d0c703d25d62604decbc793cacf,0x96b9d426a8e1ae3e2715c9b28560f545d54fd3e2,18979086,17,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0634525011449456,True,True,unexplained
aave_v2,0xb638c9834866be4fd7f46d7dc0bfe7f548c6198d19937f5d454582358930084d,0x96b9d426a8e1ae3e2715c9b28560f545d54fd3e2,18991574,19,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0342909305208643,True,True,unexplained
