user,block_number,log_index,our_hf,onchain_hf,onchain_confirms_mismatch,used_eth_numeraire,our_collateral_eth,our_debt_eth,onchain_collateral_eth,onchain_debt_eth,onchain_liquidation_threshold
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,20459302,208,1.0091012075973393,1.0049198259708783,True,True,22.136296303140085,18.86551584190492,22.136296269628122,18.941810749790942,0.8599
0x9c5ab2152d8afc2faba6dc3458c4abf5bd8d2797,11913622,21,1.1151808553826992,0.9715918575373105,False,True,27.967434720655056,19.942154809419073,27.967434686140354,22.887086945452577,0.7951
0x711a71e1873988f8da861e57b01a7838b8068b93,22020090,280,1.0265022136415891,0.9971928702326044,False,True,3.6126104355340107,2.886172458386028,3.860876246701694,3.1748306840149283,0.82
0x99e284ab353e12bf709e6f03f90543e574364101,22215332,489,1.002147061097895,1.0011501552340385,True,True,21.11713938475767,18.12183119211638,21.11713937883699,18.13987619225248,0.86
0x18e87bc255040810bede0941a65768ecb2bd5d0e,14741980,141,1.0122814370078639,1.0026048084001749,True,True,4.807273146045612,3.7304015866196116,4.807273155933223,3.76630256742033,0.7855
0xb60bda0bab52839a3334bd849d2afb2aa566e631,21914766,13,1.0013393990921242,1.0000669478522177,True,True,25.317959291195475,22.12358207405152,25.138459817101253,21.994679843387868,0.875
0xb4010a1338d6e7c5921151f659836ad340af87df,12480863,76,1.022023105088258,1.0019469115310367,True,True,4.234573673565773,3.0738581500172355,4.278294156373115,3.167898815879421,0.7419
0xd97a4e0e0e6c072556653e0052e4b029d6e2c470,22227136,110,1.004056894405656,0.9993891228019242,False,True,0.16267730982859124,0.13933721010441613,0.1626773097820539,0.13998800189092572,0.86
0xe203e53bdcb7545df5742185f48951b8ee6c5368,20479682,130,1.002229570785658,0.9948761549155883,False,True,0.21655173758743368,0.18582019504693104,0.21655173726823918,0.18719364528993762,0.86
0xf9abbd86f9c7c4e822548495caf6971079b13435,24275576,24,1.0076875521006934,1.0001304881327324,True,True,2.4566640740899466,2.133182116170376,2.445940107419194,2.1399183600407934,0.875
0xa05cf0419d10b5a096663cfd2dae2c9e052b1c54,23749001,134,1.1233132063696802,0.8699985689418512,False,True,0.2098484159703989,0.1606583424028141,0.20984841587000078,0.20743670632435587,0.86
0x011ca3d50073fed3434a6b85dcb98619b69dc06e,21762843,439,1.0282521560210673,0.9994810297309806,False,True,40.87224541526866,34.18434948208451,40.87224539636884,35.16838238574491,0.86
0xe192d28db7261b1a622559fae8d9b3bcb6d8cb4c,22428779,114,1.6184490344137916,0.7380687166912715,False,True,0.0066812008592599375,0.0031786757273413423,0.006701125551203172,0.006991038310847111,0.77
0x96b9d426a8e1ae3e2715c9b28560f545d54fd3e2,18979086,17,1.0634525011449456,1.0069651970680913,True,True,7.037358211190438,6.141367418029548,7.109027683411386,6.141367347953527,0.8699
0x932ee5cfd5edf73aaff719f7f215a026870ee52f,12449655,211,1.0015455410932537,1.0025876170632362,True,True,26.481063890917724,19.830149607085175,26.481063890907155,19.809538418553682,0.75
0x87245c288fcc858bf7225dc3ab97d0ad94730757,11914547,48,1.1306284806457307,0.9936687520783428,False,True,49.658505210500536,30.435188089080064,49.65850524752466,34.62761429706004,0.6929
0x1f52d1682f618cec87ea87efc77d0b8c25a87ea1,24524326,46,1.0051801420726465,0.9965434806083708,False,True,0.006749563648025341,0.005774710914337065,0.006749563768803163,0.005824758230947542,0.86
